Stock,Report Date,Rate,Adjusted Float,Lender Count,Borrow Status,Last Report Date,Last Rate,Change in Rate,Firm Long,Firm Short,Intrafirm?,Close Price,IsFilterMatch
UPS,45831,4.08,151381644,40,GC,45828,4.08,0,103180,-100,TRUE,99.27,TRUE
CTLP,45831,4.08,8251601,31,GC,45828,4.08,0,47290,-5687,TRUE,10.99,TRUE
ATAT,45831,4.08,6118804,33,GC,45828,4.08,0,448,-4330,FALSE,30.67,TRUE
YOLO,45831,-7.219,41616,5,HTB,45828,-7.219,0,2109,-1675,TRUE,1.81,TRUE
PEN,45831,4.08,10022316,30,GC,45828,4.08,0,0,-8846,FALSE,256.87,TRUE
VTWO,45831,4.08,670111,17,GC,45828,4.08,0,531,-600,TRUE,84.54,TRUE
GIII,45831,4.08,12516907,26,GC,45828,4.08,0,0,-1918,FALSE,21.96,TRUE
TRTX,45831,4.08,7880584,28,GC,45828,4.08,0,0,-23369,TRUE,7.91,TRUE
TV,45831,4.08,7033940,22,GC,45828,4.08,0,25165,0,TRUE,2.28,TRUE
WMT,45831,4.08,924500700,43,GC,45828,4.08,0,15794,-236193,TRUE,96.12,TRUE
CM,45831,4.28,2212077,15,GC,45828,4.28,0,0,-107407,FALSE,68.89,TRUE
MITT,45831,4.08,2678414,23,GC,45828,4.08,0,7120,0,TRUE,7.55,TRUE
VRNS,45831,4.08,28329935,35,GC,45828,4.08,0,5562,-17194,TRUE,48.98,TRUE
ARWR,45831,4.08,26358331,36,GC,45828,4.08,0,21054,0,TRUE,15.32,TRUE
CIG,45831,4.08,28229654,25,GC,45828,4.08,0,0,-1752,TRUE,1.92,TRUE
MGY,45831,4.08,61529618,33,GC,45828,4.08,0,33918,0,TRUE,24.01,TRUE
IDYA,45831,4.08,18595638,35,GC,45828,4.08,0,723,0,TRUE,21.67,TRUE
FKWL,45831,4.08,552575,19,GC,45828,4.08,0,0,-2182,TRUE,3.95,TRUE
ALEC,45831,4.08,10628030,29,GC,45828,4.08,0,4500,-11348,FALSE,1.47,TRUE
ACRE,45831,4.08,4214104,20,GC,45828,4.08,0,424,-1004,TRUE,4.85,TRUE
NTST,45831,4.08,6996296,27,GC,45828,4.08,0,0,-400,FALSE,16.69,TRUE
SEG,45831,4.08,787783,24,GC,45828,4.08,0,17,0,FALSE,19.46,TRUE
TGLS,45831,4.08,3605475,26,GC,45828,4.08,0,453,-4333,TRUE,73.47,TRUE
CXDO,45831,4.08,1160579,21,GC,45828,4.08,0,0,-12569,TRUE,5.25,TRUE
NDLS,45831,4.08,3094723,14,GC,45828,4.08,0,314,-1769,TRUE,0.7875,TRUE
JAZZ,45831,4.08,12530603,32,GC,45828,4.08,0,3965,-552,TRUE,107.51,TRUE
OMCL,45831,4.08,13633853,36,GC,45828,4.08,0,0,-422,FALSE,28.03,TRUE
BCSF,45831,4.08,920716,17,GC,45828,4.08,0,100,-2524,FALSE,14.92,TRUE
BRZE,45831,4.08,18253817,35,GC,45828,4.08,0,1056,-1490,TRUE,25.84,TRUE
CMCM,45831,-5.2405,258526,9,HTB,45828,-5.2405,0,11655,0,FALSE,4.45,TRUE
AMWL,45831,4.08,1025064,24,GC,45828,4.08,0,340,-2600,TRUE,6.75,TRUE
GS,45831,4.08,45680250,41,GC,45828,4.08,0,8307,-21263,TRUE,640.8,TRUE
WOR,45831,4.08,8150761,29,GC,45828,4.08,0,764,-2214,TRUE,58.38,TRUE
TRU,45831,4.08,69648302,34,GC,45828,4.08,0,3665,-10048,TRUE,85.13,TRUE
EVC,45831,4.08,15085592,26,GC,45828,4.08,0,4268,0,TRUE,2.25,TRUE
FI,45831,4.08,153672434,43,GC,45828,4.08,0,9292,-25216,TRUE,163.38,TRUE
PRDO,45831,4.08,9660837,28,GC,45828,4.08,0,439,0,FALSE,32.18,TRUE
PCTY,45831,4.08,12225987,38,GC,45828,4.08,0,0,-4,FALSE,176.78,TRUE
SW,45831,4.08,105133490,31,GC,45828,4.08,0,0,-2307,FALSE,42.35,TRUE
USD,45831,4.08,13834,6,GC,45828,4.08,0,1473,-1839,TRUE,62.82,TRUE
SARO,45831,4.08,48674211,29,GC,45828,4.08,0,0,-100,TRUE,29.2,TRUE
MITK,45831,4.08,8079418,31,GC,45828,4.08,0,1087,-9088,TRUE,9.46,TRUE
AVDX,45831,4.08,16542779,32,GC,45828,4.08,0,525,-12186,TRUE,9.77,TRUE
ESRT,45831,4.08,38714970,31,GC,45828,4.08,0,28029,0,TRUE,8.57,TRUE
OPK,45831,3.1832,52229827,32,HTB,45828,3.1832,0,108268,-125463,TRUE,1.29,TRUE
DX,45831,4.08,7313160,25,GC,45828,4.08,0,3551,-1205,TRUE,12.18,TRUE
VNDA,45831,4.08,9363751,32,GC,45828,4.08,0,22592,-35837,TRUE,4.51,TRUE
AFCG,45831,4.08,1354605,26,GC,45828,4.08,0,507,0,TRUE,4.63,TRUE
APG,45831,4.08,62055484,38,GC,45828,4.08,0,4089,-2186,TRUE,51.23,TRUE
WTW,45831,4.08,17672277,30,GC,45828,4.08,0,590,-7390,TRUE,299,TRUE
MTA,45831,4.08,2129545,12,GC,45828,4.08,0,13529,-533,FALSE,3.45,TRUE
WYY,45831,4.08,479481,18,GC,45828,4.08,0,868,-825,TRUE,3.06,TRUE
RGR,45831,4.08,3131068,30,GC,45828,4.08,0,772,0,FALSE,37.21,TRUE
WAT,45831,4.08,16810270,38,GC,45828,4.08,0,1,-1,TRUE,342.63,TRUE
PRVA,45831,4.08,27253412,33,GC,45828,4.08,0,406,-18677,FALSE,21.85,TRUE
FARO,45831,4.08,1706041,28,GC,45828,4.08,0,1438,-395,FALSE,43.72,TRUE
SOC,45831,4.08,6833670,34,GC,45828,4.08,0,273665,-13895,TRUE,22.15,TRUE
CMPR,45831,4.08,4761464,26,GC,45828,4.08,0,840,0,FALSE,42.91,TRUE
SPT,45831,4.08,16097681,34,GC,45828,4.08,0,0,-4707,FALSE,19.73,TRUE
DBB,45831,-0.7505,3912,9,HTB,45828,-0.7505,0,300,0,FALSE,18.89,TRUE
VXX,45831,0.7038,13761,4,HTB,45828,0.7038,0,105619,-196306,TRUE,53.46,TRUE
CPSS,45831,3.2388,1394989,26,HTB,45828,3.2388,0,732,0,FALSE,9.64,TRUE
FLS,45831,4.08,26652279,32,GC,45828,4.08,0,281,-1838,TRUE,46,TRUE
KURA,45831,4.08,11744827,35,GC,45828,4.08,0,1804,-1918,TRUE,5.85,TRUE
GHRS,45831,-0.9671,231665,9,HTB,45828,-0.9671,0,100,-20,TRUE,12.31,TRUE
NYMT,45831,4.08,9344007,28,GC,45828,4.08,0,1988,-5,FALSE,6.68,TRUE
DNB,45831,4.08,55271885,38,GC,45828,4.08,0,70099,-39,FALSE,9.07,TRUE
HD,45831,4.08,236444472,42,GC,45828,4.08,0,7994,0,TRUE,349.62,TRUE
PCVX,45831,4.08,39590669,34,GC,45828,4.08,0,0,-57111,FALSE,32.87,TRUE
PESI,45831,4.08,1280293,29,GC,45828,4.08,0,3743,-3022,FALSE,9.99,TRUE
RNA,45831,4.08,26264084,37,GC,45828,4.08,0,28832,-7415,FALSE,29.31,TRUE
FRPT,45831,4.08,12122892,31,GC,45828,4.08,0,187,-73151,TRUE,74.13,TRUE
ANIP,45831,4.08,3587586,27,GC,45828,4.08,0,1623,0,TRUE,65.56,TRUE
CDP,45831,4.08,33684105,29,GC,45828,4.08,0,0,-4100,FALSE,28.53,TRUE
VSEC,45831,4.08,3320302,25,GC,45828,4.08,0,0,-25,TRUE,135.59,TRUE
AEG,45831,4.08,11249898,21,GC,45828,4.08,0,0,-231,TRUE,6.73,TRUE
STOK,45831,4.08,5074225,29,GC,45828,4.08,0,2605,0,TRUE,11.58,TRUE
TGI,45831,4.08,13199712,30,GC,45828,4.08,0,20897,-2200,TRUE,25.83,TRUE
UGL,45831,4.08,76636,7,GC,45828,4.08,0,5173,-1900,TRUE,35.95,TRUE
MEG,45831,4.08,7286650,25,GC,45828,4.08,0,11810,-754,FALSE,21.78,TRUE
RRX,45831,4.08,20738333,32,GC,45828,4.08,0,485,-707,FALSE,139.68,TRUE
XLV,45831,4.08,19381532,19,GC,45828,4.08,0,15909,-4805,TRUE,132.6,TRUE
ARCT,45831,4.08,4665254,27,GC,45828,4.08,0,1,-3280,TRUE,12.29,TRUE
XYZ,45831,4.08,126787861,,GC,45828,4.08,0,232139,-135166,TRUE,63.59,TRUE
DBA,45831,4.08,267920,12,GC,45828,4.08,0,1521,-162,FALSE,26.41,TRUE
WEAV,45831,4.08,12618083,31,GC,45828,4.08,0,1365,-1465,TRUE,8.13,TRUE
MCB,45831,4.08,1951585,31,GC,45828,4.08,0,0,-116,FALSE,64.95,TRUE
PENG,45831,4.08,9010717,25,GC,45828,4.08,0,1308,-13853,TRUE,19.61,TRUE
AVIR,45831,4.08,10795288,34,GC,45828,4.08,0,4231,0,TRUE,3.25,TRUE
BGXXQ,45831,-6.6443,643138,7,HTB,45828,-6.6443,0,6362,0,FALSE,0.04335,TRUE
AMLX,45831,4.08,4434355,28,GC,45828,4.08,0,30916,-4410,TRUE,5.05,TRUE
HUBS,45831,4.08,16357763,45,GC,45828,4.08,0,3280,0,FALSE,534.51,TRUE
RRR,45831,4.08,12667185,33,GC,45828,4.08,0,11579,-8061,TRUE,50.23,TRUE
CERS,45831,4.08,24113867,32,GC,45828,4.08,0,763,-23594,TRUE,1.34,TRUE
CHD,45831,4.08,74460146,38,GC,45828,4.08,0,715,-1430,TRUE,96.43,TRUE
NWG,45831,4.08,4879367,23,GC,45828,4.08,0,13333,-56,TRUE,13.69,TRUE
UCO,45831,4.08,38233,8,GC,45828,4.08,0,105795,-9389,TRUE,27.87,TRUE
AGCO,45831,4.08,21319776,31,GC,45828,4.08,0,0,0,FALSE,102.23,TRUE
LFCR,45831,4.08,2953750,31,GC,45828,4.08,0,190,-11522,TRUE,6.94,TRUE
MTRX,45831,4.08,4477621,29,GC,45828,4.08,0,0,-11625,FALSE,12.72,TRUE
HP,45831,4.08,24610280,35,GC,45828,4.08,0,2890,-8113,TRUE,17.11,TRUE
IIPR,45831,4.08,5777599,34,GC,45828,4.08,0,1515,-114,TRUE,58.04,TRUE
PACK,45831,4.08,7718454,28,GC,45828,4.08,0,0,-4758,FALSE,3.49,TRUE
LGMK,45831,4.08,38675193,8,GC,45828,4.08,0,34,0,FALSE,0.00394,TRUE
PX,45831,4.08,14735758,32,GC,45828,4.08,0,0,-100,FALSE,8.91,TRUE
ACTG,45831,4.08,5179990,28,GC,45828,4.08,0,1344,-12538,TRUE,3.58,TRUE
NVGS,45831,4.08,1137261,22,GC,45828,4.08,0,600,-1555,FALSE,14.62,TRUE
MRAI,45831,-41.7038,39075,9,HTB,45828,-41.7038,0,0,-25,FALSE,1.39,TRUE
TAC,45831,4.08,702719,14,GC,45828,4.08,0,33527,-12765,TRUE,10.98,TRUE
ALHC,45831,4.08,30772437,30,GC,45828,4.08,0,8325,-2675,TRUE,13.96,TRUE
OPRT,45831,4.08,2674298,22,GC,45828,4.08,0,9606,-404,FALSE,6.83,TRUE
BIRK,45831,4.08,7271984,31,GC,45828,4.08,0,18556,-419,TRUE,52.11,TRUE
HUN,45831,4.08,39442378,38,GC,45828,4.08,0,198383,0,TRUE,10.28,TRUE
DFAC,45831,4.08,3988,3,GC,45828,4.08,0,0,-13931,FALSE,34.69,TRUE
PPG,45831,4.08,73034260,42,GC,45828,4.08,0,1226,0,FALSE,108.67,TRUE
MTSI,45831,4.08,20776940,34,GC,45828,4.08,0,0,-2151,TRUE,136.99,TRUE
MHK,45831,4.08,17466286,37,GC,45828,4.08,0,4763,-385,FALSE,99.53,TRUE
AEE,45831,4.08,91545853,36,GC,45828,4.08,0,0,-400,FALSE,94.69,TRUE
RITM,45831,4.08,89488230,36,GC,45828,4.08,0,157877,-158219,TRUE,11.21,TRUE
HTLD,45831,4.08,8566856,24,GC,45828,4.08,0,15027,0,FALSE,8.65,TRUE
MASI,45831,4.08,12133993,31,GC,45828,4.08,0,0,0,FALSE,165.18,TRUE
THS,45831,4.08,13172932,31,GC,45828,4.08,0,0,-5136,FALSE,20.8,TRUE
PACS,45831,4.08,14060661,29,GC,45828,4.08,0,646,-8841,TRUE,13.18,TRUE
BBVA,45831,4.08,16476319,21,GC,45828,4.08,0,23540,-5997,TRUE,14.93,TRUE
IMNM,45831,4.08,7659291,26,GC,45828,4.08,0,2442,0,TRUE,8.75,TRUE
HCSG,45831,4.08,21122738,33,GC,45828,4.08,0,0,-900,FALSE,14.36,TRUE
CWK,45831,4.08,66696011,30,GC,45828,4.08,0,498,0,FALSE,10.48,TRUE
VRSK,45831,4.08,45224017,42,GC,45828,4.08,0,390,0,FALSE,306.02,TRUE
OLLI,45831,4.08,11593203,28,GC,45828,4.08,0,0,-9054,TRUE,121.82,TRUE
ATRC,45831,4.08,12274571,32,GC,45828,4.08,0,0,-78,FALSE,31.4,TRUE
SEM,45831,4.08,43657057,33,GC,45828,4.08,0,0,-6703,FALSE,14.84,TRUE
VCEL,45831,4.08,13235658,32,GC,45828,4.08,0,118,-2298,TRUE,42.02,TRUE
KNSA,45831,4.08,4032986,27,GC,45828,4.08,0,6807,-536,TRUE,28.44,TRUE
DXPE,45831,4.08,2439036,29,GC,45828,4.08,0,194,0,FALSE,81.9,TRUE
CGBD,45831,4.08,2012575,17,GC,45828,4.08,0,0,-1906,FALSE,13.89,TRUE
EVRI,45831,4.08,11452643,24,GC,45828,4.08,0,11,-136,TRUE,14.23,TRUE
LSPD,45831,4.08,1788372,14,GC,45828,4.08,0,39843,-1875,FALSE,10.89,TRUE
SPLV,45831,4.08,19653719,15,GC,45828,4.08,0,0,-1580,FALSE,71.88,TRUE
HQY,45831,4.08,26086242,36,GC,45828,4.08,0,800,-1598,TRUE,101.3,TRUE
INFIQ,45831,-0.2891,38098,4,HTB,45828,-0.2891,0,14150,0,FALSE,0.000001,TRUE
ORGO,45831,4.08,7830642,24,GC,45828,4.08,0,0,-2963,FALSE,3.23,TRUE
ATO,45831,4.08,56162226,38,GC,45828,4.08,0,0,-325,FALSE,153.56,TRUE
TFII,45831,4.28,1573066,22,GC,45828,4.28,0,1500,0,FALSE,88.04,TRUE
VERV,45831,4.08,9561463,26,GC,45828,4.08,0,78913,-53750,TRUE,11.06,TRUE
NXPI,45831,4.08,37815770,36,GC,45828,4.08,0,4711,-6650,TRUE,209,TRUE
AXDDF,45831,0.1135,90,5,HTB,45828,0.1135,0,1,-1,FALSE,0.0378,TRUE
ANGO,45831,4.08,8303686,31,GC,45828,4.08,0,6262,0,TRUE,10.02,TRUE
BLZE,45831,4.08,4862502,32,GC,45828,4.08,0,8162,0,FALSE,5,TRUE
REAX,45831,4.08,6156358,27,GC,45828,4.08,0,11000,-5093,TRUE,3.95,TRUE
NWBI,45831,4.08,32305803,33,GC,45828,4.08,0,100,-6308,FALSE,12.19,TRUE
ZYME,45831,4.08,5292999,33,GC,45828,4.08,0,100,0,TRUE,12.48,TRUE
SOBO,45831,4.28,1473016,20,GC,45828,4.28,0,229,-2539,FALSE,26.16,TRUE
AOSL,45831,4.08,4681751,26,GC,45828,4.08,0,216,-4056,FALSE,24.12,TRUE
TS,45831,4.08,7669765,24,GC,45828,4.08,0,6484,-69,FALSE,36.45,TRUE
ASH,45831,4.08,11494628,34,GC,45828,4.08,0,508,-279,FALSE,48.79,TRUE
OVV,45831,4.08,63724837,43,GC,45828,4.08,0,6451,-20203,TRUE,41.5,TRUE
CB,45831,4.08,74787399,41,GC,45828,4.08,0,10620,-100,TRUE,283.82,TRUE
MMC,45831,4.08,166513641,47,GC,45828,4.08,0,316,-2069,FALSE,216.21,TRUE
NKTR,45831,4.08,1297199,26,GC,45828,4.08,0,60113,0,TRUE,8.51,TRUE
KSPI,45831,4.08,3013592,29,GC,45828,4.08,0,5964,-40,FALSE,81.2,TRUE
GNL,45831,4.08,33299451,32,GC,45828,4.08,0,0,-58217,TRUE,7.47,TRUE
SNRE,45831,4.08,433590,20,GC,45828,4.08,0,11812,-13448,FALSE,53.68,TRUE
RDY,45831,4.08,10306396,27,GC,45828,4.08,0,3300,0,TRUE,15.23,TRUE
QTUM,45831,4.08,21253,10,GC,45828,4.08,0,219,-26751,FALSE,87.85,TRUE
BRO,45831,4.08,84039481,41,GC,45828,4.08,0,0,-198,TRUE,108.64,TRUE
SAIA,45831,4.08,8606264,33,GC,45828,4.08,0,182,0,TRUE,256.4,TRUE
AUTL,45831,4.08,20736095,14,GC,45828,4.08,0,61328,-4519,FALSE,2.05,TRUE
GASS,45831,0.2574,246384,19,HTB,45828,0.2574,0,5770,-293,TRUE,6.59,TRUE
CGAU,45831,4.08,8932611,14,GC,45828,4.08,0,2712,-9844,FALSE,7.1,TRUE
AMED,45831,4.08,5401134,33,GC,45828,4.08,0,3555,0,FALSE,97.46,TRUE
ARIS,45831,4.08,3834994,29,GC,45828,4.08,0,0,-1420,FALSE,25.35,TRUE
AUB,45831,4.08,34017467,31,GC,45828,4.08,0,0,-100,TRUE,29.86,TRUE
BEPC,45831,4.08,7069835,26,GC,45828,4.08,0,3622,-1131,TRUE,31.42,TRUE
TXRH,45831,4.08,19410879,36,GC,45828,4.08,0,11851,-10500,TRUE,193.02,TRUE
EPAM,45831,4.08,18386986,37,GC,45828,4.08,0,1096,0,TRUE,163.06,TRUE
CHDN,45831,4.08,17894306,33,GC,45828,4.08,0,200,-596,TRUE,97.9,TRUE
AAON,45831,4.08,17569253,33,GC,45828,4.08,0,429,0,FALSE,72.09,TRUE
FTCHQ,45831,2.7394,978709,6,HTB,45828,2.7394,0,1969823,0,FALSE,0.000001,TRUE
EPRT,45831,4.08,55023998,36,GC,45828,4.08,0,129,0,TRUE,32.35,TRUE
ACLLY,45831,-5.0081,405,10,HTB,45828,-5.0081,0,232,-62,FALSE,67.28,TRUE
TRN,45831,4.08,21833491,33,GC,45828,4.08,0,546,-46,TRUE,25.77,TRUE
FDX,45831,4.08,57426706,38,GC,45828,4.08,0,581,-7873,TRUE,226.04,TRUE
GRNT,45831,4.08,20913124,28,GC,45828,4.08,0,0,-800,FALSE,6.41,TRUE
GVA,45831,4.08,9980695,28,GC,45828,4.08,0,0,-6980,FALSE,89.03,TRUE
POWL,45831,4.08,1383761,38,GC,45828,4.08,0,0,-7814,FALSE,175.42,TRUE
LUNG,45831,4.08,5126979,29,GC,45828,4.08,0,934,-5700,FALSE,2.62,TRUE
BRZH,45831,0.1135,0,3,HTB,45828,0.1135,0,7533,0,FALSE,12,TRUE
WOW,45831,4.08,7417964,27,GC,45828,4.08,0,46517,-20042,TRUE,4.06,TRUE
EMWPF,45831,-1.0906,60443,7,HTB,45828,-1.0906,0,35446,0,FALSE,0.0001,TRUE
LEVGQ,45831,-994.67,429764,9,HTB,45828,-994.67,0,390643,-800,FALSE,0.0428,TRUE
LSEA,45831,4.08,246722,9,GC,45828,4.08,0,15300,-25601,FALSE,11.29,TRUE
MOFG,45831,4.08,2746290,27,GC,45828,4.08,0,0,-100,FALSE,27.81,TRUE
IMCR,45831,4.08,6116210,22,GC,45828,4.08,0,738,0,FALSE,31.34,TRUE
QRVO,45831,4.08,20433044,41,GC,45828,4.08,0,9969,0,TRUE,79.91,TRUE
TWI,45831,4.08,9433134,26,GC,45828,4.08,0,18077,-26,TRUE,9.21,TRUE
PSTL,45831,4.08,3279719,29,GC,45828,4.08,0,525,0,FALSE,15.07,TRUE
AZTA,45831,4.08,10657483,30,GC,45828,4.08,0,0,-951,FALSE,29.64,TRUE
SPYV,45831,4.08,40457317,13,GC,45828,4.08,0,2097,0,FALSE,51.24,TRUE
SRNE,45831,1.6323,2991139,7,HTB,45828,1.6323,0,645838,-15931,TRUE,0.0022,TRUE
TCMD,45831,4.08,3459103,25,GC,45828,4.08,0,0,-3175,FALSE,9.97,TRUE
VTI,45831,4.08,6489836,20,GC,45828,4.08,0,0,-7453,TRUE,293.43,TRUE
VVV,45831,4.08,28674313,25,GC,45828,4.08,0,23,-123,TRUE,36.99,TRUE
VYM,45831,4.08,16020281,15,GC,45828,4.08,0,500,-500,TRUE,129.62,TRUE
WTTR,45831,4.08,24936436,29,GC,45828,4.08,0,1477,-1009,TRUE,9.22,TRUE
CRL,45831,4.08,15763692,38,GC,45828,4.08,0,1826,-682,TRUE,147.45,TRUE
ING,45831,4.08,3925114,30,GC,45828,4.08,0,16035,-1782,TRUE,20.4,TRUE
AMR,45831,4.08,3199075,32,GC,45828,4.08,0,12245,-45,TRUE,107.01,TRUE
AIV,45831,4.08,44608729,32,GC,45828,4.08,0,34312,-200,TRUE,8.48,TRUE
FRBKQ,45831,-16.468,15105,9,HTB,45828,-16.468,0,2170,0,TRUE,0.0002,TRUE
TMQ,45831,-0.5962,1191064,13,HTB,45828,-0.5962,0,4100,-1300,TRUE,1.36,TRUE
DC,45831,4.08,8388453,25,GC,45828,4.08,0,12167,0,TRUE,3.83,TRUE
ISUNQ,45831,-0.2327,206424,8,HTB,45828,-0.2327,0,1981,0,FALSE,0.0001,TRUE
AWK,45831,4.08,54083254,39,GC,45828,4.08,0,923,0,FALSE,141.25,TRUE
DGII,45831,4.08,8601892,23,GC,45828,4.08,0,100,0,FALSE,32.92,TRUE
KBR,45831,4.08,34732645,33,GC,45828,4.08,0,0,-4514,TRUE,48.93,TRUE
CORBF,45831,-1.7875,165185,9,HTB,45828,-1.7875,0,5,-4805,FALSE,1.18,TRUE
PBR/A,45831,4.28,31684128,29,GC,45828,4.28,0,10661,-4982,TRUE,11.97,TRUE
COHU,45831,4.08,14858903,30,GC,45828,4.08,0,0,-100,FALSE,18.2,TRUE
AMPE,45831,-0.8973,515,6,HTB,45828,-0.8973,0,37,-2,FALSE,0.0027,TRUE
RAASY,45831,-2.1198,397368,9,HTB,45828,-2.1198,0,1276,0,FALSE,1,TRUE
OOMA,45831,4.08,3680893,28,GC,45828,4.08,0,0,-400,FALSE,12.28,TRUE
METC,45831,4.08,2790277,26,GC,45828,4.08,0,119372,-6991,TRUE,10.97,TRUE
VRSN,45831,4.08,24322272,43,GC,45828,4.08,0,554,-36726,TRUE,280.73,TRUE
TX,45831,4.08,2860086,20,GC,45828,4.08,0,843,-1334,TRUE,29.35,TRUE
RXO,45831,4.08,31945004,34,GC,45828,4.08,0,148391,0,TRUE,15.17,TRUE
VERX,45831,4.08,15333408,29,GC,45828,4.08,0,1800,-71586,TRUE,33.97,TRUE
BIPC,45831,4.08,6533754,28,GC,45828,4.08,0,1959,-29,TRUE,40.77,TRUE
RPD,45831,4.08,15111839,33,GC,45828,4.08,0,25755,0,TRUE,23.39,TRUE
NEOG,45831,4.08,49906087,32,GC,45828,4.08,0,6327,-29493,TRUE,4.94,TRUE
SCHB,45831,4.08,87480353,10,GC,45828,4.08,0,4399,0,FALSE,23,TRUE
GBDC,45831,4.08,3884883,21,GC,45828,4.08,0,1341,-1593,FALSE,14.61,TRUE
TBLA,45831,4.08,5726990,31,GC,45828,4.08,0,8295,-5934,FALSE,3.52,TRUE
LE,45831,4.08,1581232,25,GC,45828,4.08,0,0,-8154,TRUE,9.32,TRUE
CTEV,45831,4.08,485631,17,GC,45828,4.08,0,3542,-100,TRUE,40,TRUE
TXN,45831,4.08,274176059,39,GC,45828,4.08,0,94400,-123994,TRUE,198.2,TRUE
ZWS,45831,4.08,41087009,28,GC,45828,4.08,0,3769,-1769,TRUE,35.37,TRUE
CECO,45831,4.08,6351111,24,GC,45828,4.08,0,0,-174,FALSE,28.49,TRUE
ENR,45831,4.08,18348779,32,GC,45828,4.08,0,0,-1209,FALSE,19.83,TRUE
LOCO,45831,4.08,4716445,28,GC,45828,4.08,0,18,-2424,TRUE,11.2,TRUE
KEYS,45831,4.08,65266938,41,GC,45828,4.08,0,13,-8147,FALSE,159.36,TRUE
WFRD,45831,4.08,19239583,30,GC,45828,4.08,0,5145,-200,TRUE,51.04,TRUE
ASND,45831,4.08,4105344,31,GC,45828,4.08,0,916,-598,TRUE,176.9,TRUE
AVB,45831,4.08,43413218,36,GC,45828,4.08,0,0,-230,FALSE,207.01,TRUE
AEIS,45831,4.08,9498714,34,GC,45828,4.08,0,0,-195,FALSE,128.63,TRUE
SNDR,45831,4.08,7484615,28,GC,45828,4.08,0,5925,0,FALSE,23.69,TRUE
DAWN,45831,4.08,14549482,34,GC,45828,4.08,0,7705,-268,FALSE,6.32,TRUE
MCFT,45831,4.08,2632842,20,GC,45828,4.08,0,0,-558,FALSE,17.99,TRUE
MRTN,45831,4.08,18210383,29,GC,45828,4.08,0,5312,-1398,FALSE,12.84,TRUE
VGK,45831,4.08,5310803,20,GC,45828,4.08,0,8954,-2276,TRUE,74.78,TRUE
DY,45831,4.08,6589061,37,GC,45828,4.08,0,235,0,FALSE,234,TRUE
CALX,45831,4.08,15612801,37,GC,45828,4.08,0,879,-582,FALSE,47.5,TRUE
WNC,45831,4.08,8415713,25,GC,45828,4.08,0,100,-3586,TRUE,10.21,TRUE
BOOM,45831,4.08,3788906,27,GC,45828,4.08,0,6,-883,FALSE,7.82,TRUE
IWD,45831,4.08,11931112,20,GC,45828,4.08,0,0,-6140,FALSE,189.42,TRUE
CHCT,45831,4.08,6514894,30,GC,45828,4.08,0,0,-78204,FALSE,16.72,TRUE
ULTA,45831,4.08,14304219,37,GC,45828,4.08,0,660,-1520,TRUE,473.85,TRUE
PAX,45831,4.08,11344181,32,GC,45828,4.08,0,0,-2132,TRUE,13.87,TRUE
BIO,45831,4.08,3637768,29,GC,45828,4.08,0,570,0,FALSE,236.74,TRUE
CCS,45831,4.08,7135421,30,GC,45828,4.08,0,0,-1110,FALSE,53.08,TRUE
RYAN,45831,4.08,29481604,28,GC,45828,4.08,0,356,0,FALSE,67.27,TRUE
FLUX,45831,4.08,617372,12,GC,45828,4.08,0,7482,-44,TRUE,1.45,TRUE
NWE,45831,4.08,20222687,30,GC,45828,4.08,0,0,-326,FALSE,50.85,TRUE
SAFE,45831,4.08,13381322,29,GC,45828,4.08,0,1808,-4718,TRUE,15.34,TRUE
FDP,45831,4.08,8732474,30,GC,45828,4.08,0,0,-212,FALSE,33.03,TRUE
XLP,45831,4.08,27548569,17,GC,45828,4.08,0,993,-21065,TRUE,81.02,TRUE
CTRE,45831,4.08,53427823,32,GC,45828,4.08,0,0,-51,FALSE,30.05,TRUE
CWST,45831,4.08,20309752,35,GC,45828,4.08,0,0,-100,FALSE,115.99,TRUE
UDMY,45831,4.08,17638303,32,GC,45828,4.08,0,2846,-29478,TRUE,6.94,TRUE
LNW,45831,4.08,13658694,30,GC,45828,4.08,0,194,-387,TRUE,85.29,TRUE
CDNA,45831,4.08,12297530,27,GC,45828,4.08,0,304,-1748,TRUE,19.04,TRUE
SPOT,45831,4.08,19257515,42,GC,45828,4.08,0,5241,-5349,TRUE,707.42,TRUE
TIGO,45831,4.08,9020970,25,GC,45828,4.08,0,5062,0,TRUE,35.93,TRUE
IDXX,45831,4.08,21835326,39,GC,45828,4.08,0,599,0,TRUE,523.92,TRUE
YETI,45831,4.08,25025350,34,GC,45828,4.08,0,22619,-19365,TRUE,29.42,TRUE
PNFP,45831,4.08,20762468,34,GC,45828,4.08,0,0,-143,TRUE,104.94,TRUE
HLTHQ,45831,4.08,408295,5,GC,45828,4.08,0,1030,0,FALSE,0.000001,TRUE
PMVP,45831,4.08,5783037,22,GC,45828,4.08,0,7396,0,FALSE,1.09,TRUE
LEA,45831,4.08,17126405,36,GC,45828,4.08,0,946,-496,FALSE,91.05,TRUE
SWK,45831,4.08,48446052,39,GC,45828,4.08,0,48603,-24,TRUE,64.55,TRUE
WLDN,45831,4.08,2501039,29,GC,45828,4.08,0,200,-100,TRUE,57.765,TRUE
ES,45831,4.08,110505093,37,GC,45828,4.08,0,97,-4008,TRUE,62.52,TRUE
