Stock,Report Date,Rate,Adjusted Float,Lender Count,Borrow Status,Last Report Date,Last Rate,Change in Rate,Firm Long,Firm Short,Intrafirm?,Close Price,IsFilterMatch
CIVI,45828,4.08,26313442,34,GC,45826,4.08,0,43313,0,TRUE,31.99,TRUE
PBF,45828,4.08,24152908,36,GC,45826,4.08,0,43668,-4135,TRUE,23.17,TRUE
WIT,45828,4.08,25134251,27,GC,45826,4.08,0,100,-1166,TRUE,2.98,TRUE
GSK,45828,4.08,38543054,29,GC,45826,4.08,0,68472,-55774,TRUE,38.64,TRUE
FOLD,45828,4.08,98964584,40,GC,45826,4.08,0,20435,0,FALSE,5.73,TRUE
AU,45828,4.08,8519400,31,GC,45826,4.08,0,25509,-287734,TRUE,48.12,TRUE
ATOM,45828,-3.9999,321425,17,HTB,45826,-4.0691,0.0692,36344,-34691,TRUE,5.06,TRUE
VZ,45828,4.08,853815591,46,GC,45826,4.08,0,74187,-25791,TRUE,41.67,TRUE
NVCR,45828,4.08,23809573,38,GC,45826,4.08,0,6527,-15938,TRUE,16.8,TRUE
ASO,45828,4.08,14306151,39,GC,45826,4.08,0,4296,-32799,TRUE,44.12,TRUE
TQQQ,45828,3.1079,123990,10,HTB,45826,3.1616,-0.0537,141112,-21098,TRUE,73.46,TRUE
NTLA,45828,4.08,11472702,27,GC,45826,4.08,0,178662,-4726,TRUE,9.6,TRUE
PATH,45828,4.08,88228830,47,GC,45826,4.08,0,111826,-18576,TRUE,12.37,TRUE
ARKK,45828,0.3804,48462,5,HTB,45826,0.3804,0,104739,-66520,TRUE,66.77,TRUE
EXR,45828,4.08,78383391,43,GC,45826,4.08,0,100,-2026,FALSE,146.45,TRUE
OKE,45828,4.08,173618500,45,GC,45826,4.08,0,6816,-28847,TRUE,81.17,TRUE
CORZ,45828,4.08,36831109,40,GC,45826,4.08,0,492118,-311035,TRUE,11.9,TRUE
HAS,45828,4.08,43871942,45,GC,45826,4.08,0,67692,-772,TRUE,67.93,TRUE
TRMB,45828,4.08,76905171,46,GC,45826,4.08,0,0,-17315,TRUE,71.7,TRUE
HMY,45828,4.08,42514857,27,GC,45826,4.08,0,26875,-110200,TRUE,14.38,TRUE
ARHS,45828,4.08,12025417,33,GC,45826,4.08,0,1130,-4695,TRUE,8.74,TRUE
O,45828,4.08,227652084,41,GC,45826,4.08,0,21099,-44939,TRUE,57.58,TRUE
CNX,45828,4.08,44019518,32,GC,45826,4.08,0,7919,-44405,TRUE,34.37,TRUE
CNQ,45828,4.08,197081316,31,GC,45826,4.08,0,988,-450295,TRUE,33.6,TRUE
DNUT,45828,3.109,3437632,23,HTB,45826,3.2047,-0.0957,60001,-6959,TRUE,2.67,TRUE
CORT,45828,4.08,18930348,40,GC,45826,4.08,0,13929,-105053,TRUE,71.24,TRUE
FLNC,45828,3.195,1429003,30,HTB,45826,3.1923,0.0027,13018,-307490,TRUE,5.57,TRUE
OWL,45828,4.08,198989164,40,GC,45826,4.08,0,7694,-83549,TRUE,18.67,TRUE
CADL,45828,-2.9936,2076643,24,HTB,45826,-3.0748,0.0812,538,-30349,TRUE,4.92,TRUE
DLTH,45828,4.08,2239418,22,GC,45826,4.08,0,1677,0,FALSE,1.98,TRUE
NVTS,45828,-0.7515,6026047,27,HTB,45826,-0.7515,0,14956,-780668,TRUE,7,TRUE
BBAI,45828,1.0982,4428373,20,HTB,45826,1.2971,-0.1989,1537522,-97123,TRUE,3.96,TRUE
VIK,45828,4.08,26170879,31,GC,45826,4.08,0,30512,-30435,TRUE,48.66,TRUE
NNDM,45828,4.08,3996947,18,GC,45826,4.08,0,2075867,-38471,FALSE,1.39,TRUE
GLW,45828,4.08,220824799,42,GC,45826,4.08,0,22648,-187956,TRUE,50.49,TRUE
BYON,45828,4.08,3010729,22,GC,45826,4.08,0,117443,-57684,TRUE,6.16,TRUE
KSS,45828,-1.2246,6479882,27,HTB,45826,-1.3491,0.1245,64618,-109351,TRUE,8.32,TRUE
SAND,45828,4.28,43721363,26,GC,45826,4.08,0.2,117511,-56645,TRUE,9.19,TRUE
DJT,45828,-2.8536,521696,27,HTB,45826,-3.0692,0.2156,107683,-247368,TRUE,18.57,TRUE
BOIL,45828,-6.1638,40349,9,HTB,45826,-6.1846,0.0208,33633,-15570,TRUE,63.4,TRUE
VOD,45828,4.08,13993774,29,GC,45826,4.08,0,266498,-223584,TRUE,10.04,TRUE
ZETA,45828,4.08,51938968,39,GC,45826,4.08,0,337521,-99705,TRUE,12.59,TRUE
GRTX,45828,0.8011,771978,8,HTB,45826,0.9008,-0.0997,7362,0,FALSE,0.028,TRUE
OPTT,45828,1.9394,1359802,9,HTB,45826,1.7196,0.2198,60733,-83859,TRUE,0.5441,TRUE
RICK,45828,4.08,1135734,30,GC,45826,4.08,0,0,-980,FALSE,39.49,TRUE
VSAT,45828,4.08,29222593,33,GC,45826,4.08,0,78611,-153592,TRUE,13.31,TRUE
TRUP,45828,4.08,10304363,33,GC,45826,4.08,0,8939,-1658,TRUE,54.71,TRUE
GNPX,45828,-87.5186,113819,6,HTB,45826,-88.1118,0.5932,24,0,FALSE,0.302,TRUE
ARDX,45828,4.08,49148239,31,GC,45826,4.08,0,328734,-28998,FALSE,3.61,TRUE
APPS,45828,4.08,18431307,36,GC,45826,4.08,0,146894,-131928,TRUE,6.74,TRUE
NOK,45828,4.08,34343705,29,GC,45826,4.08,0,21703,-259437,TRUE,5.17,TRUE
SO,45828,4.08,276943991,43,GC,45826,4.08,0,3687,-25440,TRUE,88.63,TRUE
NVO,45828,4.28,5497679,32,GC,45826,4.28,0,329234,-1769,TRUE,74.01,TRUE
NEM,45828,4.08,250926233,44,GC,45826,4.08,0,457043,-181032,TRUE,58.26,TRUE
NG,45828,4.08,39929220,29,GC,45826,4.08,0,12155,-91294,TRUE,4.36,TRUE
MODG,45828,4.08,33539843,37,GC,45826,4.08,0,72479,-104896,TRUE,8.36,TRUE
ARKG,45828,-1.9125,956904,15,HTB,45826,-2.091,0.1785,399003,-2574,TRUE,24.15,TRUE
CMCSA,45828,4.08,1045826977,46,GC,45826,4.08,0,67249,-4093,TRUE,34.26,TRUE
NFE,45828,-4.255,1172874,18,HTB,45826,-3.716,-0.539,334807,-167973,TRUE,2.15,TRUE
APP,45828,4.08,75567146,45,GC,45826,4.08,0,25502,-81739,TRUE,344.37,TRUE
UUUU,45828,2.6365,3116975,20,HTB,45826,2.6269,0.0096,166958,-223564,TRUE,5.77,TRUE
AMRN,45828,4.08,287056,22,GC,45826,4.08,0,3512,-1506,TRUE,13.33,TRUE
NMRA,45828,2.7876,4930714,13,HTB,45826,2.8026,-0.015,377,-69329,TRUE,0.78,TRUE
NEGG,45828,-1.2491,2494,6,HTB,45826,0.1795,-1.4286,3373,-4615,TRUE,11.28,TRUE
COOK,45828,4.08,6907243,25,GC,45826,4.08,0,6078,-2078,TRUE,1.87,TRUE
MDRX,45828,4.08,2561586,16,GC,45826,4.08,0,9464,0,FALSE,4.45,TRUE
NCLH,45828,4.08,124110562,41,GC,45826,4.08,0,117257,-25660,TRUE,18.39,TRUE
TRGP,45828,4.08,83469510,44,GC,45826,4.08,0,842,-32895,TRUE,169.32,TRUE
MKSI,45828,4.08,27909353,33,GC,45826,4.08,0,0,-4867,FALSE,92.17,TRUE
SM,45828,4.08,42088364,35,GC,45826,4.08,0,2056,-5229,FALSE,27.55,TRUE
NABL,45828,4.08,26916886,31,GC,45826,4.08,0,414,-3287,FALSE,7.89,TRUE
XPO,45828,4.08,33662741,35,GC,45826,4.08,0,64818,-59292,TRUE,120.62,TRUE
WDC,45828,4.08,85662086,43,GC,45826,4.08,0,60798,-165677,TRUE,59.19,TRUE
UPWK,45828,4.08,43799044,39,GC,45826,4.08,0,10051,-93693,TRUE,13.38,TRUE
UPST,45828,4.08,12819350,38,GC,45826,4.08,0,139796,-31737,TRUE,59.08,TRUE
SSSS,45828,4.08,279019,18,GC,45826,4.08,0,57642,-39556,FALSE,7.42,TRUE
RVLV,45828,4.08,13264794,27,GC,45826,4.08,0,673,-2349,TRUE,20.88,TRUE
ROST,45828,4.08,115268109,49,GC,45826,4.08,0,2131,-2845,TRUE,128.05,TRUE
RL,45828,4.08,11472573,41,GC,45826,4.08,0,267,-762,TRUE,267.81,TRUE
RDFN,45828,3.5066,11957809,23,HTB,45826,3.5066,0,555209,-101037,TRUE,10.82,TRUE
PPL,45828,4.08,237074791,42,GC,45826,4.08,0,10442,-8864,TRUE,33.59,TRUE
NXE,45828,4.08,940977,17,GC,45826,4.08,0,83801,-594057,TRUE,6.84,TRUE
NMM,45828,2.8093,371076,15,HTB,45826,2.7168,0.0925,81534,-1511,TRUE,40.78,TRUE
NLY,45828,4.08,123653984,42,GC,45826,4.08,0,165396,-30268,TRUE,19.18,TRUE
NET,45828,4.08,112706575,45,GC,45826,4.08,0,93664,0,TRUE,181.4,TRUE
LZ,45828,4.08,38192942,32,GC,45826,4.08,0,66433,0,TRUE,8.55,TRUE
LOGI,45828,4.08,506401,22,GC,45826,4.08,0,0,-2127,TRUE,84.51,TRUE
INVZ,45828,-1.8617,3557704,15,HTB,45826,-1.6597,-0.202,311897,-244336,TRUE,1.32,TRUE
HOG,45828,4.08,32812029,37,GC,45826,4.08,0,47589,-164,TRUE,23.37,TRUE
GPRE,45828,4.08,7877359,30,GC,45826,4.08,0,172162,-58289,TRUE,5.65,TRUE
GENI,45828,4.08,27494689,28,GC,45826,4.08,0,205836,-48719,TRUE,9.93,TRUE
GDXJ,45828,4.08,135189,16,GC,45826,4.08,0,12447,-113304,TRUE,68.84,TRUE
EXC,45828,4.08,320057703,44,GC,45826,4.08,0,11581,-5382,TRUE,42.37,TRUE
EXAS,45828,4.08,60442804,43,GC,45826,4.08,0,4609,-34667,TRUE,52.34,TRUE
ENVX,45828,1.1133,1208198,27,HTB,45826,0.963,0.1503,518385,-41773,TRUE,8.5,TRUE
DXC,45828,4.08,72832205,41,GC,45826,4.08,0,6543,-5306,TRUE,14.76,TRUE
DOCN,45828,4.08,16350660,41,GC,45826,4.08,0,5523,-4864,TRUE,27.81,TRUE
CZR,45828,4.08,67308432,40,GC,45826,4.08,0,91951,-29788,TRUE,27.75,TRUE
CRSR,45828,4.08,16520677,38,GC,45826,4.08,0,15326,-29814,TRUE,9.21,TRUE
CHRW,45828,4.08,36735766,37,GC,45826,4.08,0,3222,-33471,TRUE,93.41,TRUE
CHPT,45828,-21.293,456972,11,HTB,45826,-16.1603,-5.1327,137171,-179641,TRUE,0.6866,TRUE
BP,45828,4.08,22818473,38,GC,45826,4.08,0,229758,-55154,TRUE,31.14,TRUE
BOX,45828,4.08,47190791,41,GC,45826,4.08,0,29879,-19874,TRUE,35.02,TRUE
AVXL,45828,-13.6228,72575,14,HTB,45826,-13.0319,-0.5909,17027,-95331,TRUE,9.03,TRUE
ALDX,45828,4.08,6679469,30,GC,45826,4.08,0,237704,-600,TRUE,3.17,TRUE
AGEN,45828,1.5906,1273457,21,HTB,45826,1.6071,-0.0165,179910,-5552,TRUE,4.47,TRUE
ABT,45828,4.08,501239117,47,GC,45826,4.08,0,12698,-57492,TRUE,132.41,TRUE
MS,45828,4.08,238092459,46,GC,45826,4.08,0,24341,-38115,TRUE,132.52,TRUE
USB,45828,4.08,354506134,47,GC,45826,4.08,0,6500,-98392,TRUE,43.27,TRUE
NRG,45828,4.08,65520547,45,GC,45826,4.08,0,22695,-19766,TRUE,152.64,TRUE
TSLX,45828,4.08,2055315,28,GC,45826,4.08,0,612,-7038,TRUE,23.06,TRUE
KROS,45828,4.08,6623068,32,GC,45826,4.08,0,33525,0,FALSE,13.55,TRUE
ICE,45828,4.08,165915635,46,GC,45826,4.08,0,0,-28631,TRUE,179.76,TRUE
AGI,45828,4.08,43557660,30,GC,45826,4.08,0,147501,-49587,TRUE,26.7,TRUE
AFRM,45828,4.08,82393929,43,GC,45826,4.08,0,104718,-81242,TRUE,61.68,TRUE
ROBN,45828,-29.5164,109774,5,HTB,45826,-31.3782,1.8618,1562,-4538,TRUE,37.48,TRUE
IFRX,45828,3.1,72831,8,HTB,45826,3.1399,-0.0399,0,-22700,TRUE,0.798,TRUE
KIM,45828,4.08,229223991,42,GC,45826,4.08,0,1965,-1049,TRUE,21,TRUE
MOMO,45828,4.08,12471386,34,GC,45826,4.08,0,36552,-210507,TRUE,8.59,TRUE
LAD,45828,4.08,7103810,37,GC,45826,4.08,0,5,-167,TRUE,326.96,TRUE
AVGO,45828,4.08,1397315547,44,GC,45826,4.08,0,41822,-210584,TRUE,251.26,TRUE
WCC,45828,4.08,15349344,39,GC,45826,4.08,0,3293,-3664,TRUE,176.7,TRUE
CODX,45828,4.08,2740463,11,GC,45826,4.08,0,1038,0,FALSE,0.2796,TRUE
LYFT,45828,4.08,99644851,42,GC,45826,4.08,0,147396,-170959,TRUE,14.69,TRUE
ACN,45828,4.08,133525989,39,GC,45826,4.08,0,3051,-13955,TRUE,306.38,TRUE
ACB,45828,-1.7159,1345651,13,HTB,45826,-1.4189,-0.297,161602,0,TRUE,4.68,TRUE
OLPX,45828,3.2377,25560131,26,HTB,45826,3.2203,0.0174,4215,0,TRUE,1.44,TRUE
LNC,45828,4.08,38799718,38,GC,45826,4.08,0,15768,-13294,TRUE,33.17,TRUE
ABCL,45828,2.9268,2684947,22,HTB,45826,2.7737,0.1531,79504,-10771,TRUE,3.47,TRUE
JEPQ,45828,4.08,839456,19,GC,45826,4.08,0,22636,-600,TRUE,52.85,TRUE
BSX,45828,4.08,504070335,50,GC,45826,4.08,0,30373,-44559,TRUE,101.37,TRUE
QIPT,45828,4.08,595356,18,GC,45826,4.08,0,43962,-2554,TRUE,1.8,TRUE
WHR,45828,4.08,10671377,35,GC,45826,4.08,0,55178,-230,TRUE,91.8,TRUE
VTRS,45828,4.08,354298938,43,GC,45826,4.08,0,414306,-17940,TRUE,8.77,TRUE
UWMC,45828,4.08,12932859,36,GC,45826,4.08,0,292709,-71370,TRUE,3.97,TRUE
TECK,45828,2.3847,21100633,34,HTB,45826,3.1879,-0.8032,247109,-14260,TRUE,38.24,TRUE
TDOC,45828,4.08,46894693,42,GC,45826,4.08,0,82182,-15161,TRUE,7.01,TRUE
PFE,45828,4.08,1333426452,44,GC,45826,4.08,0,416403,-66828,TRUE,23.88,TRUE
OPEN,45828,-0.115,39681872,12,HTB,45826,0.4038,-0.5188,1527235,-8950,TRUE,0.5795,TRUE
MDB,45828,4.08,20130399,47,GC,45826,4.08,0,7098,-57358,TRUE,204.15,TRUE
KR,45828,4.08,177694558,43,GC,45826,4.08,0,124775,-94607,TRUE,65.52,TRUE
CVX,45828,4.08,347578809,36,GC,45826,4.08,0,7331,-8686,TRUE,148.19,TRUE
CVNA,45828,4.08,44368529,40,GC,45826,4.08,0,4178,-199007,TRUE,307.91,TRUE
CVI,45828,4.08,6269859,33,GC,45826,4.08,0,19210,-30895,TRUE,27.41,TRUE
CCL,45828,4.08,318445957,45,GC,45826,4.08,0,409933,-88198,TRUE,23.61,TRUE
BWA,45828,4.08,77064537,48,GC,45826,4.08,0,9821,-15648,TRUE,33.3,TRUE
BIDU,45828,4.08,11715288,31,GC,45826,4.08,0,246437,-2802,TRUE,84.54,TRUE
ALTO,45828,4.08,6875449,23,GC,45826,4.08,0,189089,0,TRUE,1.16,TRUE
LMND,45828,4.08,9022945,40,GC,45826,4.08,0,263003,-36484,TRUE,40.5,TRUE
TREX,45828,4.08,29722469,33,GC,45826,4.08,0,411,0,TRUE,52.6,TRUE
UMAC,45828,-9.2489,173966,12,HTB,45826,-9.6335,0.3846,31754,-24420,TRUE,9.01,TRUE
PHIN,45828,4.08,13568957,35,GC,45826,4.08,0,3175,-1234,TRUE,42.62,TRUE
NRIX,45828,4.08,15385416,33,GC,45826,4.08,0,0,-257,FALSE,11.62,TRUE
GNTX,45828,4.08,66871872,46,GC,45826,4.08,0,602,-1900,TRUE,21.39,TRUE
NVT,45828,4.08,29133425,30,GC,45826,4.08,0,940,-5610,TRUE,70.47,TRUE
UBS,45828,4.08,9231938,30,GC,45826,4.08,0,138932,-8504,TRUE,30.77,TRUE
NTES,45828,4.08,9969651,34,GC,45826,4.08,0,0,-50305,FALSE,128.67,TRUE
CME,45828,4.08,94010283,46,GC,45826,4.08,0,4092,-3726,TRUE,272.1,TRUE
TOON,45828,2.6439,3668197,14,HTB,45826,2.5627,0.0812,2,0,FALSE,0.73,TRUE
LAC,45828,-13.418,307151,12,HTB,45826,-13.418,0,65857,-73232,TRUE,2.65,TRUE
KVUE,45828,4.08,704089186,40,GC,45826,4.08,0,274430,-19324,TRUE,21.36,TRUE
ADMA,45828,4.08,82194113,43,GC,45826,4.08,0,10459,-155596,TRUE,18.13,TRUE
LODE,45828,2.0654,862853,13,HTB,45826,4.08,-2.0146,4818,-22895,TRUE,4.13,TRUE
WPC,45828,4.08,50101724,40,GC,45826,4.08,0,15000,-22009,TRUE,63.71,TRUE
UAA,45828,4.08,41374361,36,GC,45826,4.08,0,1330668,0,TRUE,6.17,TRUE
UTI,45828,4.08,11496219,31,GC,45826,4.08,0,632,-222,TRUE,33.17,TRUE
TMCI,45828,4.08,8494478,28,GC,45826,4.08,0,18856,-939,FALSE,5.46,TRUE
NDSN,45828,4.08,13312009,34,GC,45826,4.08,0,524,0,FALSE,213.53,TRUE
LQDT,45828,4.08,7518854,32,GC,45826,4.08,0,1109,0,FALSE,23.32,TRUE
AMZA,45828,-1.7616,86105,5,HTB,45826,-1.6737,-0.0879,500,0,TRUE,43.31,TRUE
ADVM,45828,3.3357,874548,23,HTB,45826,4.08,-0.7443,787,-58,TRUE,2.29,TRUE
NRDY,45828,4.08,5360208,22,GC,45826,4.08,0,9533,-3509,TRUE,1.61,TRUE
KTOS,45828,4.08,35481968,38,GC,45826,4.08,0,50706,-4492,TRUE,42.16,TRUE
ZD,45828,4.08,16967438,35,GC,45826,4.08,0,1395,-1195,TRUE,31.72,TRUE
ARM,45828,3.5066,5835630,33,HTB,45826,3.5066,0,367582,-12902,TRUE,146.05,TRUE
ALC,45828,4.08,10281781,22,GC,45826,4.08,0,10001,-1515,TRUE,84.77,TRUE
TLT,45828,4.08,24686795,26,GC,45826,4.08,0,115787,-136887,TRUE,86.65,TRUE
SBIT,45828,-34.4182,69171,5,HTB,45826,-34.502,0.0838,968,-1277,TRUE,37.24,TRUE
OPRA,45828,4.08,857808,28,GC,45826,4.08,0,40136,-18745,TRUE,18.58,TRUE
PLX,45828,2.3827,716646,18,HTB,45826,2.4256,-0.0429,14540,-19342,FALSE,1.4,TRUE
KHC,45828,4.08,212607511,42,GC,45826,4.08,0,122099,-3420,TRUE,25.68,TRUE
KDP,45828,4.08,507049191,38,GC,45826,4.08,0,38311,-4326,TRUE,33.21,TRUE
NTR,45828,4.28,9935881,29,GC,45826,4.28,0,65945,-4823,TRUE,62.34,TRUE
ORCL,45828,4.08,408881000,49,GC,45826,4.08,0,7120,-26705,TRUE,210.87,TRUE
NNOX,45828,-15.9895,163123,21,HTB,45826,-18.8338,2.8443,210664,-43629,TRUE,5.05,TRUE
ALTS,45828,2.775,605932,14,HTB,45826,2.7806,-0.0056,742,-2622,FALSE,9.16,TRUE
ZION,45828,4.08,44026666,42,GC,45826,4.08,0,43146,-49963,TRUE,48.33,TRUE
TLRY,45828,-5.1495,2646535,17,HTB,45826,-5.1311,-0.0184,1761499,-52897,TRUE,0.3833,TRUE
JETS,45828,-2.7644,28342,8,HTB,45826,-2.7637,-0.0007,350532,-28481,TRUE,21.63,TRUE
CPA,45828,4.08,8018674,32,GC,45826,4.08,0,1450,0,FALSE,103.74,TRUE
WY,45828,4.08,242177335,40,GC,45826,4.08,0,15151,-16914,TRUE,25.97,TRUE
HDB,45828,4.08,44377234,35,GC,45826,4.08,0,0,-60641,TRUE,74.4,TRUE
GCI,45828,4.08,23266355,34,GC,45826,4.08,0,30827,-3293,FALSE,3.42,TRUE
JD,45828,4.08,23608158,36,GC,45826,4.08,0,298702,-98710,TRUE,32.5,TRUE
RMBL,45828,0.6449,1047929,18,HTB,45826,0.6903,-0.0454,34098,-859,TRUE,2.01,TRUE
KD,45828,4.08,61248107,42,GC,45826,4.08,0,20781,-18338,TRUE,40.21,TRUE
CDZI,45828,4.08,5485816,30,GC,45826,4.08,0,51361,0,FALSE,3,TRUE
IP,45828,4.08,229049814,36,GC,45826,4.08,0,24238,-16570,TRUE,46.12,TRUE
QXO,45828,4.08,52636111,23,GC,45826,4.08,0,514598,-26640,TRUE,22.5,TRUE
QID,45828,0.7745,97158,5,HTB,45826,0.5253,0.2492,51345,-1737,TRUE,27.83,TRUE
BXMT,45828,3.4845,22768763,27,HTB,45826,3.543,-0.0585,117178,-96102,TRUE,19.32,TRUE
TRIN,45828,4.08,2774126,21,GC,45826,4.08,0,21435,-6857,TRUE,14.3,TRUE
EETH,45828,2.0361,2723,5,HTB,45826,1.972,0.0641,421,-2046,TRUE,45.83,TRUE
BMY,45828,4.08,570702165,46,GC,45826,4.08,0,74967,-18759,TRUE,46.84,TRUE
WMG,45828,4.08,35886539,34,GC,45826,4.08,0,3361,-20882,TRUE,26.34,TRUE
F,45828,4.08,863097383,39,GC,45826,4.08,0,343707,-79352,TRUE,10.43,TRUE
OS,45828,4.08,19840744,29,GC,45826,4.08,0,0,-28653,FALSE,28.56,TRUE
ATYR,45828,4.08,9847143,23,GC,45826,4.08,0,83404,-5700,TRUE,5.17,TRUE
PGY,45828,4.08,5853406,31,GC,45826,4.08,0,58878,-76378,TRUE,18.85,TRUE
HSBC,45828,2.3208,4206095,24,HTB,45826,2.3208,0,11748,-16204,TRUE,59.19,TRUE
AMD,45828,4.08,393938772,49,GC,45826,4.08,0,94802,-92739,TRUE,126.79,TRUE
PEP,45828,4.08,345441217,49,GC,45826,4.08,0,14302,-25364,TRUE,129.07,TRUE
COLB,45828,4.08,56546131,35,GC,45826,4.08,0,0,-3950,FALSE,22.29,TRUE
GSM,45828,4.08,8543726,20,GC,45826,4.08,0,70089,-50500,TRUE,3.86,TRUE
TGTX,45828,4.08,33157418,42,GC,45826,4.08,0,473746,-6399,TRUE,35.165,TRUE
GNCAQ,45828,-1.8039,817497,5,HTB,45826,-1.8039,0,75216,0,FALSE,0.000001,TRUE
HNST,45828,4.08,25340465,36,GC,45826,4.08,0,19126,-40647,TRUE,4.37,TRUE
SNDX,45828,4.08,15654410,35,GC,45826,4.08,0,4466,-23806,TRUE,9.69,TRUE
GSAT,45828,4.08,9110078,35,GC,45826,4.08,0,4354,-62186,TRUE,23.84,TRUE
BZ,45828,4.08,68399340,31,GC,45826,4.08,0,15483,-7069,TRUE,17.75,TRUE
BLND,45828,4.08,42487774,36,GC,45826,4.08,0,32914,-5338,TRUE,3.22,TRUE
NVDY,45828,3.3493,2296312,5,HTB,45826,4.08,-0.7307,6802,-48394,TRUE,16.62,TRUE
GOOS,45828,2.1052,1654271,13,HTB,45826,2.1052,0,51280,-12229,TRUE,11.21,TRUE
VALE,45828,4.08,173052445,39,GC,45826,4.08,0,680448,-606129,TRUE,9.3,TRUE
VNET,45828,4.08,9861261,26,GC,45826,4.08,0,181258,-340894,TRUE,5.44,TRUE
SEDG,45828,4.08,2058081,26,GC,45826,4.08,0,79417,-85670,TRUE,16.98,TRUE
CMG,45828,4.08,490476638,48,GC,45826,4.08,0,129603,-196082,TRUE,51.83,TRUE
INZY,45828,2.0298,3022109,16,HTB,45826,2.0282,0.0016,2899,-26359,FALSE,3.985,TRUE
TEVA,45828,4.08,93595345,41,GC,45826,4.08,0,769302,0,TRUE,17.06,TRUE
UVE,45828,4.08,7171362,34,GC,45826,4.08,0,137,-142,TRUE,26.19,TRUE
RETL,45828,-1.5129,114736,6,HTB,45826,-1.7792,0.2663,12313,-460,FALSE,7.35,TRUE
SONO,45828,4.08,36701547,39,GC,45826,4.08,0,29810,-12158,TRUE,9.93,TRUE
CATO,45828,2.3332,2223308,25,HTB,45826,2.4428,-0.1096,70,-11600,FALSE,2.87,TRUE
PBA,45828,4.28,6290712,24,GC,45826,4.28,0,100,-2407,TRUE,36.86,TRUE
GDX,45828,4.08,17918036,18,GC,45826,4.08,0,88461,-137872,TRUE,53,TRUE
BEAM,45828,4.08,16394021,32,GC,45826,4.08,0,39523,0,TRUE,16.99,TRUE
ALIT,45828,4.08,141288683,36,GC,45826,4.08,0,553,-38061,TRUE,5.22,TRUE
NWL,45828,4.08,140599357,36,GC,45826,4.08,0,172035,-9861,TRUE,5.44,TRUE
RILY,45828,-11.9645,17178,11,HTB,45826,-10.4008,-1.5637,680803,-132578,TRUE,2.91,TRUE
EVLV,45828,4.08,20522125,34,GC,45826,4.08,0,271363,-103419,TRUE,5.53,TRUE
TAL,45828,4.08,41608071,37,GC,45826,4.08,0,77956,-84935,TRUE,10.38,TRUE
HOWL,45828,2.7512,3117143,20,HTB,45826,2.9163,-0.1651,0,-300,FALSE,1.24,TRUE
BGFV,45828,4.08,2202032,17,GC,45826,4.08,0,34248,0,FALSE,1.23,TRUE
KREF,45828,4.08,9929756,28,GC,45826,4.08,0,12133,0,TRUE,9.25,TRUE
FSM,45828,4.08,25736640,20,GC,45826,4.08,0,148731,-48263,TRUE,6.75,TRUE
SIVR,45828,2.4684,94369,11,HTB,45826,2.4774,-0.009,9550,-7495,TRUE,34.91,TRUE
TTE,45828,4.08,15509154,30,GC,45826,4.08,0,19922,-8565,TRUE,62.03,TRUE
FROG,45828,4.08,18520598,39,GC,45826,4.08,0,634,-17888,TRUE,41.53,TRUE
HOUS,45828,4.08,25931310,32,GC,45826,4.08,0,62230,-11490,TRUE,3.58,TRUE
EQR,45828,4.08,121043281,36,GC,45826,4.08,0,4407,0,FALSE,68.87,TRUE
FLNG,45828,-2.9486,670284,22,HTB,45826,-3.0519,0.1033,2664,-767,TRUE,24.4,TRUE
NAVB,45828,-3.9595,953114,8,HTB,45826,-3.9595,0,300,0,FALSE,0.0002,TRUE
BITI,45828,-7.6782,429459,8,HTB,45826,-6.5006,-1.1776,21307,-27358,TRUE,20.36,TRUE
FL,45828,4.08,7315762,27,GC,45826,4.08,0,99909,-163248,TRUE,23.99,TRUE
FITB,45828,4.08,200248341,34,GC,45826,4.08,0,0,-65620,TRUE,38.78,TRUE
ONB,45828,4.08,114237458,35,GC,45826,4.08,0,5057,-1000,FALSE,20.46,TRUE
BMBL,45828,4.08,18895038,38,GC,45826,4.08,0,107921,-20431,TRUE,5.25,TRUE
STWD,45828,4.08,40357939,37,GC,45826,4.08,0,8230,-102550,TRUE,20.05,TRUE
FCX,45828,4.08,431270992,45,GC,45826,4.08,0,124912,-30284,TRUE,41.18,TRUE
AAOI,45828,4.08,5065199,31,GC,45826,4.08,0,57882,-92516,TRUE,19.77,TRUE
ET,45828,4.08,42665624,16,GC,45826,4.08,0,1695100,-58243,TRUE,17.88,TRUE
APO,45828,4.08,124071789,43,GC,45826,4.08,0,21689,-88797,TRUE,133.09,TRUE
CLX,45828,4.08,34150886,45,GC,45826,4.08,0,14522,-6621,TRUE,120.93,TRUE
AMX,45828,4.08,20644702,26,GC,45826,4.08,0,1822,-4042,FALSE,17.21,TRUE
HLGN,45828,-0.8973,46624,7,HTB,45826,-0.8973,0,2420,0,FALSE,1.7,TRUE
ERJ,45828,4.08,9372691,31,GC,45826,4.08,0,3119,-128418,TRUE,53.15,TRUE
ENB,45828,3.1672,145840211,35,HTB,45826,3.167,0.0002,942,-118451,TRUE,44.98,TRUE
STNG,45828,4.08,8338171,35,GC,45826,4.08,0,81625,-177072,TRUE,44.3,TRUE
FSP,45828,4.08,15596715,28,GC,45826,4.08,0,10964,0,FALSE,1.7,TRUE
ECVT,45828,4.08,27297444,28,GC,45826,4.08,0,0,-11280,TRUE,8,TRUE
